pat1,pat2,features (n),similarity
SRI-26391657,SRI-47551686,25,0.02181790210231751
SRI-26391657,SRI-47551686,30,0.021039285686785484
SRI-26391657,SRI-47551686,40,0.023451060489829745
SRI-26391657,SRI-47551686,50,0.026429346391495762
SRI-26391657,SRI-47551686,60,0.028595780762794485
SRI-26391657,SRI-47551686,80,0.03613437069599444
SRI-26391657,SRI-47551686,100,0.040434970616046444
SRI-26391657,SRI-47551686,110,0.043567336951458716
SRI-65903946,SRI-18497803,5,0.04837704727096212
SRI-65903946,SRI-18497803,10,0.06021477493979673
SRI-65903946,SRI-18497803,15,0.06194674513445339
SRI-65903946,SRI-18497803,20,0.064253760392275
SRI-65903946,SRI-18497803,25,0.06784769680185834
SRI-65903946,SRI-18497803,30,0.07567691597056189
SRI-65903946,SRI-18497803,40,0.08338415071180129
SRI-65903946,SRI-18497803,50,0.09024409200124561
SRI-65903946,SRI-18497803,60,0.09023272985380223
SRI-65903946,SRI-18497803,80,0.08843052480145216
SRI-65903946,SRI-18497803,100,0.08571129353652106
SRI-65903946,SRI-18497803,110,0.09492091213932306
SRI-65903946,SRI-26391657,5,0.02807895452747606
SRI-65903946,SRI-26391657,10,0.02326903640089851
SRI-65903946,SRI-26391657,15,0.02272374521836024
SRI-65903946,SRI-26391657,20,0.02460299625093628
SRI-65903946,SRI-26391657,25,0.02289036497973153
SRI-65903946,SRI-26391657,30,0.02335293740232068
SRI-65903946,SRI-26391657,40,0.026044729471785755
SRI-65903946,SRI-26391657,50,0.02982712174790117
SRI-65903946,SRI-26391657,60,0.03251290738404375
SRI-65903946,SRI-26391657,80,0.03618592270291373
SRI-65903946,SRI-26391657,100,0.046571554649746646
SRI-65903946,SRI-26391657,110,0.05078737909695805
SRI-65903946,SRI-65903946,5,0.0
SRI-65903946,SRI-65903946,10,0.0
SRI-65903946,SRI-65903946,15,0.0
SRI-65903946,SRI-65903946,20,0.0
SRI-65903946,SRI-65903946,25,0.0
SRI-65903946,SRI-65903946,30,0.0
SRI-65903946,SRI-65903946,40,0.0
SRI-65903946,SRI-65903946,50,0.0
SRI-65903946,SRI-65903946,60,0.0
SRI-65903946,SRI-65903946,80,0.0
SRI-65903946,SRI-65903946,100,0.0
SRI-65903946,SRI-65903946,110,0.0
SRI-65903946,SRI-57018043,5,0.01587083353315009
SRI-65903946,SRI-57018043,10,0.011095962106091803
SRI-65903946,SRI-57018043,15,0.012990778356054377
SRI-65903946,SRI-57018043,20,0.012921040038459694
SRI-65903946,SRI-57018043,25,0.014190065182356717
SRI-65903946,SRI-57018043,30,0.018903859237838088
SRI-65903946,SRI-57018043,40,0.027770947077658537
SRI-65903946,SRI-57018043,50,0.03360531633950126
SRI-65903946,SRI-57018043,60,0.03730901715286237
SRI-65903946,SRI-57018043,80,0.04258952174170212
SRI-65903946,SRI-57018043,100,0.04628234435394681
SRI-65903946,SRI-57018043,110,0.049813523168769296
SRI-65903946,SRI-09637923,5,0.02130114898514781
SRI-65903946,SRI-09637923,10,0.03072431508098868
SRI-65903946,SRI-09637923,15,0.03414003191873286
SRI-65903946,SRI-09637923,20,0.0352274410514792
SRI-65903946,SRI-09637923,25,0.03413091658287501
SRI-65903946,SRI-09637923,30,0.035228207992868826
SRI-65903946,SRI-09637923,40,0.036494320698464054
SRI-65903946,SRI-09637923,50,0.04017871520189756
SRI-65903946,SRI-09637923,60,0.043346198008713484
SRI-65903946,SRI-09637923,80,0.05042646723253713
SRI-65903946,SRI-09637923,100,0.05590044540300695
SRI-65903946,SRI-09637923,110,0.06004596747245545
SRI-65903946,SRI-47051706,5,0.016308026964082973
SRI-65903946,SRI-47051706,10,0.01609503621099841
SRI-65903946,SRI-47051706,15,0.015387595938248623
SRI-65903946,SRI-47051706,20,0.01420844406443737
SRI-65903946,SRI-47051706,25,0.014705659050772979
SRI-65903946,SRI-47051706,30,0.01660873693337061
SRI-65903946,SRI-47051706,40,0.020102780682712505
SRI-65903946,SRI-47051706,50,0.022230755748505738
SRI-65903946,SRI-47051706,60,0.028078910046096407
SRI-65903946,SRI-47051706,80,0.031221568526739817
SRI-65903946,SRI-47051706,100,0.03632998341176411
SRI-65903946,SRI-47051706,110,0.03930940962552538
SRI-65903946,SRI-51877708,5,0.025175285271794478
SRI-65903946,SRI-51877708,10,0.02319674400020714
SRI-65903946,SRI-51877708,15,0.02387061400455286
SRI-65903946,SRI-51877708,20,0.02384231418000548
SRI-65903946,SRI-51877708,25,0.024812585703954698
SRI-65903946,SRI-51877708,30,0.028020384860531607
SRI-65903946,SRI-51877708,40,0.03464245290328473
SRI-65903946,SRI-51877708,50,0.039577901965466816
SRI-65903946,SRI-51877708,60,0.04357928470741533
SRI-65903946,SRI-51877708,80,0.04449098990314686
SRI-65903946,SRI-51877708,100,0.04807788130201689
SRI-65903946,SRI-51877708,110,0.050557665341757714
SRI-65903946,SRI-32501055,5,0.025682679430231635
SRI-65903946,SRI-32501055,10,0.021237696873062928
SRI-65903946,SRI-32501055,15,0.021999748455551502
SRI-65903946,SRI-32501055,20,0.021802069885393988
SRI-65903946,SRI-32501055,25,0.02254877770323419
SRI-65903946,SRI-32501055,30,0.024771329727053388
SRI-65903946,SRI-32501055,40,0.02920010831446356
SRI-65903946,SRI-32501055,50,0.03492029791549969
SRI-65903946,SRI-32501055,60,0.03899148095538395
SRI-65903946,SRI-32501055,80,0.04533399514633045
SRI-65903946,SRI-32501055,100,0.05312234870520771
SRI-65903946,SRI-32501055,110,0.061938229566973674
SRI-65903946,SRI-34707832,5,0.016303023352314344
SRI-65903946,SRI-34707832,10,0.014268992828238855
SRI-65903946,SRI-34707832,15,0.015157222745307468
SRI-65903946,SRI-34707832,20,0.01566856921824448
SRI-65903946,SRI-34707832,25,0.017456792584652266
SRI-65903946,SRI-34707832,30,0.019929100546462068
SRI-65903946,SRI-34707832,40,0.022195043519131236
SRI-65903946,SRI-34707832,50,0.0268172096961126
SRI-65903946,SRI-34707832,60,0.02864775784443958
SRI-65903946,SRI-34707832,80,0.038491587570465
SRI-65903946,SRI-34707832,100,0.04593822236455111
SRI-65903946,SRI-34707832,110,0.05213153284405109
SRI-65903946,SRI-28317328,5,0.018912574573955933
SRI-65903946,SRI-28317328,10,0.019031389617499284
SRI-65903946,SRI-28317328,15,0.0219283991620824
SRI-65903946,SRI-28317328,20,0.02354441610542622
SRI-65903946,SRI-28317328,25,0.024635549317545122
SRI-65903946,SRI-28317328,30,0.0255946986314134
SRI-65903946,SRI-28317328,40,0.02925510889965923
SRI-65903946,SRI-28317328,50,0.03192544455679845
SRI-65903946,SRI-28317328,60,0.034727126974042725
SRI-65903946,SRI-28317328,80,0.03828557364484543
SRI-65903946,SRI-28317328,100,0.04371924465860835
SRI-65903946,SRI-28317328,110,0.04710637820063427
SRI-65903946,SRI-54024442,5,0.01519408416331169
SRI-65903946,SRI-54024442,10,0.01575878525627147
SRI-65903946,SRI-54024442,15,0.01639620913925785
SRI-65903946,SRI-54024442,20,0.01804248007814817
SRI-65903946,SRI-54024442,25,0.019039689924385515
SRI-65903946,SRI-54024442,30,0.020000674257254113
SRI-65903946,SRI-54024442,40,0.025335647617913164
SRI-65903946,SRI-54024442,50,0.03206880814305392
SRI-65903946,SRI-54024442,60,0.03251820735156325
SRI-65903946,SRI-54024442,80,0.03548460745440242
SRI-65903946,SRI-54024442,100,0.03828822644292576
SRI-65903946,SRI-54024442,110,0.043819268019995535
SRI-65903946,SRI-83452944,5,0.014977115127106099
SRI-65903946,SRI-83452944,10,0.020085330519149208
SRI-65903946,SRI-83452944,15,0.019770675660754862
SRI-65903946,SRI-83452944,20,0.020816670775641397
SRI-65903946,SRI-83452944,25,0.02235900651206847
SRI-65903946,SRI-83452944,30,0.0206010551584385
SRI-65903946,SRI-83452944,40,0.025601952275604828
SRI-65903946,SRI-83452944,50,0.03262514707296779
SRI-65903946,SRI-83452944,60,0.03567775891673545
SRI-65903946,SRI-83452944,80,0.03877617574458357
SRI-65903946,SRI-83452944,100,0.04204285264215859
SRI-65903946,SRI-83452944,110,0.04440050948485756
SRI-65903946,SRI-21251048,5,0.019632750985992826
SRI-65903946,SRI-21251048,10,0.015350079013501161
SRI-65903946,SRI-21251048,15,0.01646948711376956
SRI-65903946,SRI-21251048,20,0.014831793031561378
SRI-65903946,SRI-21251048,25,0.01773005911738363
SRI-65903946,SRI-21251048,30,0.019671228711075097
SRI-65903946,SRI-21251048,40,0.025048440634178788
SRI-65903946,SRI-21251048,50,0.02639207470049276
SRI-65903946,SRI-21251048,60,0.029328275352832042
SRI-65903946,SRI-21251048,80,0.033247470698546916
SRI-65903946,SRI-21251048,100,0.03793077820179207
SRI-65903946,SRI-21251048,110,0.04149167742316967
SRI-65903946,SRI-36274494,5,0.01852381678341594
SRI-65903946,SRI-36274494,10,0.015473164253026413
SRI-65903946,SRI-36274494,15,0.013263437196401443
SRI-65903946,SRI-36274494,20,0.013819715985294445
SRI-65903946,SRI-36274494,25,0.014847667371759072
SRI-65903946,SRI-36274494,30,0.017337033657088687
SRI-65903946,SRI-36274494,40,0.021510873533090828
SRI-65903946,SRI-36274494,50,0.0267265189941796
SRI-65903946,SRI-36274494,60,0.028552458783861968
SRI-65903946,SRI-36274494,80,0.0336639722653854
SRI-65903946,SRI-36274494,100,0.04159012196499765
SRI-65903946,SRI-36274494,110,0.04573038627515668
SRI-65903946,SRI-80254102,5,0.02342559049142242
SRI-65903946,SRI-80254102,10,0.02458596511157777
SRI-65903946,SRI-80254102,15,0.025597305218177772
SRI-65903946,SRI-80254102,20,0.02509342459147402
SRI-65903946,SRI-80254102,25,0.027922650975424856
SRI-65903946,SRI-80254102,30,0.030150693405994453
SRI-65903946,SRI-80254102,40,0.035058735432655724
SRI-65903946,SRI-80254102,50,0.03786500126312433
SRI-65903946,SRI-80254102,60,0.039769694643333194
SRI-65903946,SRI-80254102,80,0.04688716556692701
SRI-65903946,SRI-80254102,100,0.055279086437442844
SRI-65903946,SRI-80254102,110,0.058102607552773765
SRI-65903946,SRI-81490281,5,0.013952449182262077
SRI-65903946,SRI-81490281,10,0.015695874969453884
SRI-65903946,SRI-81490281,15,0.01911639683476708
SRI-65903946,SRI-81490281,20,0.022394634584739788
SRI-65903946,SRI-81490281,25,0.021410974405602842
SRI-65903946,SRI-81490281,30,0.02353242216377932
SRI-65903946,SRI-81490281,40,0.02873604881816442
SRI-65903946,SRI-81490281,50,0.03369895738430347
SRI-65903946,SRI-81490281,60,0.03782303892413186
SRI-65903946,SRI-81490281,80,0.04702401183688616
SRI-65903946,SRI-81490281,100,0.05174908568801239
SRI-65903946,SRI-81490281,110,0.056171396856925425
SRI-65903946,SRI-83223481,5,0.011775408242152719
SRI-65903946,SRI-83223481,10,0.015979062598831008
SRI-65903946,SRI-83223481,15,0.017456057535225406
SRI-65903946,SRI-83223481,20,0.020269547484370494
SRI-65903946,SRI-83223481,25,0.02123945059622393
SRI-65903946,SRI-83223481,30,0.023891562565158595
SRI-65903946,SRI-83223481,40,0.025503017304139276
SRI-65903946,SRI-83223481,50,0.03389811708803938
SRI-65903946,SRI-83223481,60,0.035502642144862685
SRI-65903946,SRI-83223481,80,0.03686337450429977
SRI-65903946,SRI-83223481,100,0.046814888780459
SRI-65903946,SRI-83223481,110,0.05246754076611407
SRI-65903946,SRI-13856294,5,0.029410503769689556
SRI-65903946,SRI-13856294,10,0.021177423421900522
SRI-65903946,SRI-13856294,15,0.01931526312099169
SRI-65903946,SRI-13856294,20,0.01930398795989635
SRI-65903946,SRI-13856294,25,0.020883826539764283
SRI-65903946,SRI-13856294,30,0.027363952871890248
SRI-65903946,SRI-13856294,40,0.03229161578887231
SRI-65903946,SRI-13856294,50,0.03394437959262574
SRI-65903946,SRI-13856294,60,0.03763356107400598
SRI-65903946,SRI-13856294,80,0.049386002295287404
SRI-65903946,SRI-13856294,100,0.06117803418955835
SRI-65903946,SRI-13856294,110,0.06556152494364118
SRI-65903946,SRI-52623367,5,0.0209882827590358
SRI-65903946,SRI-52623367,10,0.015399698163199893
SRI-65903946,SRI-52623367,15,0.01801916541922572
SRI-65903946,SRI-52623367,20,0.018720017051951508
SRI-65903946,SRI-52623367,25,0.019128427858507532
SRI-65903946,SRI-52623367,30,0.02257301164782594
SRI-65903946,SRI-52623367,40,0.027363514241368753
SRI-65903946,SRI-52623367,50,0.03141424829009182
SRI-65903946,SRI-52623367,60,0.0316798910783933
SRI-65903946,SRI-52623367,80,0.034397476179243956
SRI-65903946,SRI-52623367,100,0.04516736546744337
SRI-65903946,SRI-52623367,110,0.048585737978625955
SRI-65903946,SRI-61581684,5,0.020866820472346052
SRI-65903946,SRI-61581684,10,0.018226519356634097
SRI-65903946,SRI-61581684,15,0.020055317447587675
SRI-65903946,SRI-61581684,20,0.019456635410095964
SRI-65903946,SRI-61581684,25,0.021968851483684805
SRI-65903946,SRI-61581684,30,0.025379664832598608
SRI-65903946,SRI-61581684,40,0.030404854841374295
SRI-65903946,SRI-61581684,50,0.03341362327938567
SRI-65903946,SRI-61581684,60,0.035638892510170675
SRI-65903946,SRI-61581684,80,0.04609540838178288
SRI-65903946,SRI-61581684,100,0.05450310371855637
SRI-65903946,SRI-61581684,110,0.06325282877170335
SRI-65903946,SRI-03083799,5,0.010806285167672913
SRI-65903946,SRI-03083799,10,0.015184820937345722
SRI-65903946,SRI-03083799,15,0.014624300095309939
SRI-65903946,SRI-03083799,20,0.014801913375228667
SRI-65903946,SRI-03083799,25,0.015336399369035247
SRI-65903946,SRI-03083799,30,0.018345643073995384
SRI-65903946,SRI-03083799,40,0.020830762548959474
SRI-65903946,SRI-03083799,50,0.02435924847061782
SRI-65903946,SRI-03083799,60,0.026190450405181587
SRI-65903946,SRI-03083799,80,0.03155820560691397
SRI-65903946,SRI-03083799,100,0.037468251011911306
SRI-65903946,SRI-03083799,110,0.040424168452707764
SRI-65903946,SRI-47551686,5,0.02576803818364719
SRI-65903946,SRI-47551686,10,0.021606838612071598
SRI-65903946,SRI-47551686,15,0.01995800930342384
SRI-65903946,SRI-47551686,20,0.02043659752305734
SRI-65903946,SRI-47551686,25,0.021420369867717143
SRI-65903946,SRI-47551686,30,0.023807577539410648
SRI-65903946,SRI-47551686,40,0.02902044442691489
SRI-65903946,SRI-47551686,50,0.032964243090507175
SRI-65903946,SRI-47551686,60,0.03244567751287926
SRI-65903946,SRI-47551686,80,0.03885361044997433
SRI-65903946,SRI-47551686,100,0.04995796838257324
SRI-65903946,SRI-47551686,110,0.05473592591015961
SRI-57018043,SRI-18497803,5,0.04253620809124663
SRI-57018043,SRI-18497803,10,0.05771578978014218
SRI-57018043,SRI-18497803,15,0.06151617495017439
SRI-57018043,SRI-18497803,20,0.06530558710239637
SRI-57018043,SRI-18497803,25,0.06850862980777127
SRI-57018043,SRI-18497803,30,0.07592943300649996
SRI-57018043,SRI-18497803,40,0.08497812704504455
SRI-57018043,SRI-18497803,50,0.09129167127790191
SRI-57018043,SRI-18497803,60,0.09537569499257689
SRI-57018043,SRI-18497803,80,0.0945029086413568
SRI-57018043,SRI-18497803,100,0.09724161931276389
SRI-57018043,SRI-18497803,110,0.1097498937106383
SRI-57018043,SRI-26391657,5,0.018717539062639996
SRI-57018043,SRI-26391657,10,0.017966512180567502
SRI-57018043,SRI-26391657,15,0.022412276946188425
SRI-57018043,SRI-26391657,20,0.022950722769784968
SRI-57018043,SRI-26391657,25,0.02247480921463439
SRI-57018043,SRI-26391657,30,0.02276889000231001
SRI-57018043,SRI-26391657,40,0.025742256340337666
SRI-57018043,SRI-26391657,50,0.03180707444903795
SRI-57018043,SRI-26391657,60,0.03567378491189965
SRI-57018043,SRI-26391657,80,0.03866268846677754
SRI-57018043,SRI-26391657,100,0.04813766606243303
SRI-57018043,SRI-26391657,110,0.05230291766546908
SRI-57018043,SRI-65903946,5,0.01587083353315009
SRI-57018043,SRI-65903946,10,0.011095962106091803
SRI-57018043,SRI-65903946,15,0.012990778356054377
SRI-57018043,SRI-65903946,20,0.012921040038459694
SRI-57018043,SRI-65903946,25,0.014190065182356717
SRI-57018043,SRI-65903946,30,0.018903859237838088
SRI-57018043,SRI-65903946,40,0.027770947077658537
SRI-57018043,SRI-65903946,50,0.03360531633950126
SRI-57018043,SRI-65903946,60,0.03730901715286237
SRI-57018043,SRI-65903946,80,0.04258952174170212
SRI-57018043,SRI-65903946,100,0.04628234435394681
SRI-57018043,SRI-65903946,110,0.049813523168769296
SRI-57018043,SRI-57018043,5,0.0
SRI-57018043,SRI-57018043,10,0.0
SRI-57018043,SRI-57018043,15,0.0
SRI-57018043,SRI-57018043,20,0.0
SRI-57018043,SRI-57018043,25,0.0
SRI-57018043,SRI-57018043,30,0.0
SRI-57018043,SRI-57018043,40,0.0
SRI-57018043,SRI-57018043,50,0.0
SRI-57018043,SRI-57018043,60,0.0
SRI-57018043,SRI-57018043,80,0.0
SRI-57018043,SRI-57018043,100,0.0
SRI-57018043,SRI-57018043,110,0.0
SRI-57018043,SRI-09637923,5,0.018269809778865418
SRI-57018043,SRI-09637923,10,0.028976689766997223
SRI-57018043,SRI-09637923,15,0.03376815412530689
SRI-57018043,SRI-09637923,20,0.036873612701194415
SRI-57018043,SRI-09637923,25,0.03577041410012866
SRI-57018043,SRI-09637923,30,0.038430980718251906
SRI-57018043,SRI-09637923,40,0.04277631506723671
SRI-57018043,SRI-09637923,50,0.04942923010389141
SRI-57018043,SRI-09637923,60,0.05440330280702557
SRI-57018043,SRI-09637923,80,0.06140390371193285
SRI-57018043,SRI-09637923,100,0.07110236971208812
SRI-57018043,SRI-09637923,110,0.07756604237952089
SRI-57018043,SRI-47051706,5,0.01181459205856621
SRI-57018043,SRI-47051706,10,0.01477775168124921
SRI-57018043,SRI-47051706,15,0.014993615552035747
SRI-57018043,SRI-47051706,20,0.01530847548335062
SRI-57018043,SRI-47051706,25,0.015194873341645477
SRI-57018043,SRI-47051706,30,0.01654356341722708
SRI-57018043,SRI-47051706,40,0.02110313145170298
SRI-57018043,SRI-47051706,50,0.02633166661509095
SRI-57018043,SRI-47051706,60,0.02998461632568972
SRI-57018043,SRI-47051706,80,0.03583448187361521
SRI-57018043,SRI-47051706,100,0.044678780194080295
SRI-57018043,SRI-47051706,110,0.0509883647777709
SRI-57018043,SRI-51877708,5,0.016393617296122077
SRI-57018043,SRI-51877708,10,0.019622321516675083
SRI-57018043,SRI-51877708,15,0.02389281182225043
SRI-57018043,SRI-51877708,20,0.025015847104303233
SRI-57018043,SRI-51877708,25,0.025560443058869585
SRI-57018043,SRI-51877708,30,0.027340523482547015
SRI-57018043,SRI-51877708,40,0.03148756586277297
SRI-57018043,SRI-51877708,50,0.03876344883538797
SRI-57018043,SRI-51877708,60,0.04461833819322351
SRI-57018043,SRI-51877708,80,0.05184633391503909
SRI-57018043,SRI-51877708,100,0.057905370961021926
SRI-57018043,SRI-51877708,110,0.05870887823830111
SRI-57018043,SRI-32501055,5,0.015761558343249035
SRI-57018043,SRI-32501055,10,0.017997797930509256
SRI-57018043,SRI-32501055,15,0.022830470293467135
SRI-57018043,SRI-32501055,20,0.02504040411853083
SRI-57018043,SRI-32501055,25,0.025653126916000878
SRI-57018043,SRI-32501055,30,0.027918162784785445
SRI-57018043,SRI-32501055,40,0.03232579583441787
SRI-57018043,SRI-32501055,50,0.038501436104358445
SRI-57018043,SRI-32501055,60,0.043938967089344715
SRI-57018043,SRI-32501055,80,0.056071793547744074
SRI-57018043,SRI-32501055,100,0.06171797828765623
SRI-57018043,SRI-32501055,110,0.0689948433374411
SRI-57018043,SRI-34707832,5,0.012774008167122384
SRI-57018043,SRI-34707832,10,0.011581279893717763
SRI-57018043,SRI-34707832,15,0.012848106989667289
SRI-57018043,SRI-34707832,20,0.01379714641704934
SRI-57018043,SRI-34707832,25,0.014640183965984628
SRI-57018043,SRI-34707832,30,0.015451313050971324
SRI-57018043,SRI-34707832,40,0.02106547464385445
SRI-57018043,SRI-34707832,50,0.02545874120040465
SRI-57018043,SRI-34707832,60,0.03242343797777963
SRI-57018043,SRI-34707832,80,0.03813909911694809
SRI-57018043,SRI-34707832,100,0.0455087960817792
SRI-57018043,SRI-34707832,110,0.04995187984850239
SRI-57018043,SRI-28317328,5,0.017201931641731817
SRI-57018043,SRI-28317328,10,0.017482745003948075
SRI-57018043,SRI-28317328,15,0.021564931756672925
SRI-57018043,SRI-28317328,20,0.020773970037095427
SRI-57018043,SRI-28317328,25,0.022622307304587176
SRI-57018043,SRI-28317328,30,0.02251649688449419
SRI-57018043,SRI-28317328,40,0.023767744098211536
SRI-57018043,SRI-28317328,50,0.031845537011053804
SRI-57018043,SRI-28317328,60,0.036704627898314704
SRI-57018043,SRI-28317328,80,0.04490585489704434
SRI-57018043,SRI-28317328,100,0.05425187388310887
SRI-57018043,SRI-28317328,110,0.0584947665506344
SRI-57018043,SRI-54024442,5,0.016027553340898216
SRI-57018043,SRI-54024442,10,0.014596949242157866
SRI-57018043,SRI-54024442,15,0.011995637248628588
SRI-57018043,SRI-54024442,20,0.013502948929923122
SRI-57018043,SRI-54024442,25,0.013941590172123939
SRI-57018043,SRI-54024442,30,0.015226411454740843
SRI-57018043,SRI-54024442,40,0.021363770247761104
SRI-57018043,SRI-54024442,50,0.027652485661665893
SRI-57018043,SRI-54024442,60,0.03200934334120321
SRI-57018043,SRI-54024442,80,0.037792658371303876
SRI-57018043,SRI-54024442,100,0.04405672112180575
SRI-57018043,SRI-54024442,110,0.04892803750130016
SRI-57018043,SRI-83452944,5,0.015736700506097094
SRI-57018043,SRI-83452944,10,0.020533543521343362
SRI-57018043,SRI-83452944,15,0.021011485395001497
